stress_axis,stress_level,method,metric,mean,ci95,seeds,rows_per_seed
latency,0.8,robust_l1_adaptive_control,task_success,0.08417,0.01017,10,120
latency,0.8,robust_l1_adaptive_control,tracking_error,0.76743,0.01280,10,120
latency,0.8,robust_l1_adaptive_control,safety_violation,0.39077,0.02037,10,120
latency,0.8,robust_l1_adaptive_control,asymmetry_error,0.36628,0.00869,10,120
latency,0.8,robust_l1_adaptive_control,actuator_energy,0.94555,0.01169,10,120
latency,0.8,robust_l1_adaptive_control,adaptation_regret,0.21488,0.00358,10,120
latency,0.8,robust_l1_adaptive_control,calibration_error,0.11896,0.01078,10,120
latency,0.8,robust_l1_adaptive_control,constraint_margin,0.08757,0.01280,10,120
latency,0.8,robust_l1_adaptive_control,recovery_time,0.91536,0.01232,10,120
latency,0.8,robust_l1_adaptive_control,control_smoothness,0.09680,0.00152,10,120
latency,0.8,robust_l1_adaptive_control,state_uncertainty,0.14299,0.00365,10,120
latency,0.8,robust_l1_adaptive_control,risk_score,0.36950,0.01265,10,120
latency,0.8,robust_l1_adaptive_control,robust_utility,-0.61937,0.02091,10,120
latency,0.8,unscented_kalman_fault_observer,task_success,0.09583,0.01148,10,120
latency,0.8,unscented_kalman_fault_observer,tracking_error,0.73145,0.01082,10,120
latency,0.8,unscented_kalman_fault_observer,safety_violation,0.34319,0.01678,10,120
latency,0.8,unscented_kalman_fault_observer,asymmetry_error,0.38376,0.01174,10,120
latency,0.8,unscented_kalman_fault_observer,actuator_energy,1.09674,0.01421,10,120
latency,0.8,unscented_kalman_fault_observer,adaptation_regret,0.20481,0.00303,10,120
latency,0.8,unscented_kalman_fault_observer,calibration_error,0.13679,0.00690,10,120
latency,0.8,unscented_kalman_fault_observer,constraint_margin,0.12355,0.01082,10,120
latency,0.8,unscented_kalman_fault_observer,recovery_time,0.89982,0.00807,10,120
latency,0.8,unscented_kalman_fault_observer,control_smoothness,0.11767,0.00132,10,120
latency,0.8,unscented_kalman_fault_observer,state_uncertainty,0.12999,0.00262,10,120
latency,0.8,unscented_kalman_fault_observer,risk_score,0.33759,0.01038,10,120
latency,0.8,unscented_kalman_fault_observer,robust_utility,-0.58006,0.02068,10,120
latency,1.0,control_barrier_fault_tolerant_mpc,task_success,0.06500,0.01735,10,120
latency,1.0,control_barrier_fault_tolerant_mpc,tracking_error,0.80076,0.01094,10,120
latency,1.0,control_barrier_fault_tolerant_mpc,safety_violation,0.43875,0.01579,10,120
latency,1.0,control_barrier_fault_tolerant_mpc,asymmetry_error,0.39817,0.01180,10,120
latency,1.0,control_barrier_fault_tolerant_mpc,actuator_energy,0.82830,0.00797,10,120
latency,1.0,control_barrier_fault_tolerant_mpc,adaptation_regret,0.22421,0.00306,10,120
latency,1.0,control_barrier_fault_tolerant_mpc,calibration_error,0.09869,0.00799,10,120
latency,1.0,control_barrier_fault_tolerant_mpc,constraint_margin,0.05424,0.01094,10,120
latency,1.0,control_barrier_fault_tolerant_mpc,recovery_time,0.92673,0.00983,10,120
latency,1.0,control_barrier_fault_tolerant_mpc,control_smoothness,0.07814,0.00136,10,120
latency,1.0,control_barrier_fault_tolerant_mpc,state_uncertainty,0.21705,0.00270,10,120
latency,1.0,control_barrier_fault_tolerant_mpc,risk_score,0.41141,0.00959,10,120
latency,1.0,control_barrier_fault_tolerant_mpc,robust_utility,-0.68069,0.01748,10,120
latency,1.0,domain_randomized_policy,task_success,0.05750,0.01046,10,120
latency,1.0,domain_randomized_policy,tracking_error,0.76680,0.01487,10,120
latency,1.0,domain_randomized_policy,safety_violation,0.38158,0.02324,10,120
latency,1.0,domain_randomized_policy,asymmetry_error,0.69914,0.01305,10,120
latency,1.0,domain_randomized_policy,actuator_energy,0.84549,0.01524,10,120
latency,1.0,domain_randomized_policy,adaptation_regret,0.21471,0.00416,10,120
latency,1.0,domain_randomized_policy,calibration_error,0.10072,0.00898,10,120
latency,1.0,domain_randomized_policy,constraint_margin,0.08820,0.01487,10,120
latency,1.0,domain_randomized_policy,recovery_time,0.91890,0.01537,10,120
latency,1.0,domain_randomized_policy,control_smoothness,0.09576,0.00063,10,120
latency,1.0,domain_randomized_policy,state_uncertainty,0.47296,0.00581,10,120
latency,1.0,domain_randomized_policy,risk_score,0.41649,0.01408,10,120
latency,1.0,domain_randomized_policy,robust_utility,-0.71233,0.01965,10,120
latency,1.0,latent_asymmetry_belief_policy_v5,task_success,0.11167,0.01673,10,120
latency,1.0,latent_asymmetry_belief_policy_v5,tracking_error,0.74032,0.01629,10,120
latency,1.0,latent_asymmetry_belief_policy_v5,safety_violation,0.36521,0.02457,10,120
latency,1.0,latent_asymmetry_belief_policy_v5,asymmetry_error,0.33596,0.00548,10,120
latency,1.0,latent_asymmetry_belief_policy_v5,actuator_energy,1.10324,0.00998,10,120
latency,1.0,latent_asymmetry_belief_policy_v5,adaptation_regret,0.20729,0.00456,10,120
latency,1.0,latent_asymmetry_belief_policy_v5,calibration_error,0.15674,0.01137,10,120
latency,1.0,latent_asymmetry_belief_policy_v5,constraint_margin,0.11468,0.01629,10,120
latency,1.0,latent_asymmetry_belief_policy_v5,recovery_time,0.88613,0.01701,10,120
latency,1.0,latent_asymmetry_belief_policy_v5,control_smoothness,0.11271,0.00314,10,120
latency,1.0,latent_asymmetry_belief_policy_v5,state_uncertainty,0.12069,0.00253,10,120
latency,1.0,latent_asymmetry_belief_policy_v5,risk_score,0.35007,0.01481,10,120
latency,1.0,latent_asymmetry_belief_policy_v5,robust_utility,-0.57150,0.02681,10,120
latency,1.0,online_system_id,task_success,0.09500,0.01793,10,120
latency,1.0,online_system_id,tracking_error,0.73693,0.00883,10,120
latency,1.0,online_system_id,safety_violation,0.34619,0.01372,10,120
latency,1.0,online_system_id,asymmetry_error,0.38784,0.00880,10,120
latency,1.0,online_system_id,actuator_energy,1.05237,0.01029,10,120
latency,1.0,online_system_id,adaptation_regret,0.20634,0.00247,10,120
latency,1.0,online_system_id,calibration_error,0.13397,0.00937,10,120
latency,1.0,online_system_id,constraint_margin,0.11807,0.00883,10,120
latency,1.0,online_system_id,recovery_time,0.90235,0.01274,10,120
latency,1.0,online_system_id,control_smoothness,0.11713,0.00168,10,120
latency,1.0,online_system_id,state_uncertainty,0.17145,0.00257,10,120
latency,1.0,online_system_id,risk_score,0.34627,0.00845,10,120
latency,1.0,online_system_id,robust_utility,-0.58519,0.02601,10,120
latency,1.0,oracle_asymmetry_state,task_success,0.14083,0.02129,10,120
latency,1.0,oracle_asymmetry_state,tracking_error,0.73247,0.01488,10,120
latency,1.0,oracle_asymmetry_state,safety_violation,0.36497,0.02011,10,120
latency,1.0,oracle_asymmetry_state,asymmetry_error,0.32055,0.00513,10,120
latency,1.0,oracle_asymmetry_state,actuator_energy,1.19867,0.00798,10,120
latency,1.0,oracle_asymmetry_state,adaptation_regret,0.27834,0.00566,10,120
latency,1.0,oracle_asymmetry_state,calibration_error,0.18597,0.01093,10,120
latency,1.0,oracle_asymmetry_state,constraint_margin,0.12252,0.01488,10,120
latency,1.0,oracle_asymmetry_state,recovery_time,0.87551,0.01599,10,120
latency,1.0,oracle_asymmetry_state,control_smoothness,0.12907,0.00279,10,120
latency,1.0,oracle_asymmetry_state,state_uncertainty,0.07502,0.00119,10,120
latency,1.0,oracle_asymmetry_state,risk_score,0.34251,0.01256,10,120
latency,1.0,oracle_asymmetry_state,robust_utility,-0.54025,0.02723,10,120
latency,1.0,robust_l1_adaptive_control,task_success,0.08750,0.01601,10,120
latency,1.0,robust_l1_adaptive_control,tracking_error,0.77313,0.01333,10,120
latency,1.0,robust_l1_adaptive_control,safety_violation,0.39902,0.02617,10,120
latency,1.0,robust_l1_adaptive_control,asymmetry_error,0.35761,0.01035,10,120
latency,1.0,robust_l1_adaptive_control,actuator_energy,0.93630,0.00888,10,120
latency,1.0,robust_l1_adaptive_control,adaptation_regret,0.21648,0.00373,10,120
latency,1.0,robust_l1_adaptive_control,calibration_error,0.12092,0.00690,10,120
latency,1.0,robust_l1_adaptive_control,constraint_margin,0.08187,0.01333,10,120
latency,1.0,robust_l1_adaptive_control,recovery_time,0.91039,0.01051,10,120
latency,1.0,robust_l1_adaptive_control,control_smoothness,0.09584,0.00180,10,120
latency,1.0,robust_l1_adaptive_control,state_uncertainty,0.14497,0.00341,10,120
latency,1.0,robust_l1_adaptive_control,risk_score,0.37562,0.01571,10,120
latency,1.0,robust_l1_adaptive_control,robust_utility,-0.62060,0.02781,10,120
latency,1.0,unscented_kalman_fault_observer,task_success,0.09083,0.02115,10,120
latency,1.0,unscented_kalman_fault_observer,tracking_error,0.74305,0.01268,10,120
latency,1.0,unscented_kalman_fault_observer,safety_violation,0.36197,0.01893,10,120
latency,1.0,unscented_kalman_fault_observer,asymmetry_error,0.37251,0.00737,10,120
latency,1.0,unscented_kalman_fault_observer,actuator_energy,1.09137,0.01253,10,120
latency,1.0,unscented_kalman_fault_observer,adaptation_regret,0.20806,0.00355,10,120
latency,1.0,unscented_kalman_fault_observer,calibration_error,0.13585,0.01403,10,120
latency,1.0,unscented_kalman_fault_observer,constraint_margin,0.11195,0.01268,10,120
latency,1.0,unscented_kalman_fault_observer,recovery_time,0.89676,0.01445,10,120
latency,1.0,unscented_kalman_fault_observer,control_smoothness,0.11741,0.00227,10,120
latency,1.0,unscented_kalman_fault_observer,state_uncertainty,0.13236,0.00221,10,120
latency,1.0,unscented_kalman_fault_observer,risk_score,0.34971,0.01150,10,120
latency,1.0,unscented_kalman_fault_observer,robust_utility,-0.59791,0.03311,10,120
thermal_drift,0.0,control_barrier_fault_tolerant_mpc,task_success,0.07000,0.01173,10,120
thermal_drift,0.0,control_barrier_fault_tolerant_mpc,tracking_error,0.77647,0.01269,10,120
thermal_drift,0.0,control_barrier_fault_tolerant_mpc,safety_violation,0.39583,0.02688,10,120
thermal_drift,0.0,control_barrier_fault_tolerant_mpc,asymmetry_error,0.36454,0.00707,10,120
thermal_drift,0.0,control_barrier_fault_tolerant_mpc,actuator_energy,0.84088,0.00943,10,120
thermal_drift,0.0,control_barrier_fault_tolerant_mpc,adaptation_regret,0.21741,0.00355,10,120
thermal_drift,0.0,control_barrier_fault_tolerant_mpc,calibration_error,0.10645,0.00753,10,120
thermal_drift,0.0,control_barrier_fault_tolerant_mpc,constraint_margin,0.07853,0.01269,10,120
thermal_drift,0.0,control_barrier_fault_tolerant_mpc,recovery_time,0.92824,0.01281,10,120
thermal_drift,0.0,control_barrier_fault_tolerant_mpc,control_smoothness,0.07864,0.00115,10,120
thermal_drift,0.0,control_barrier_fault_tolerant_mpc,state_uncertainty,0.20224,0.00492,10,120
thermal_drift,0.0,control_barrier_fault_tolerant_mpc,risk_score,0.38206,0.01592,10,120
thermal_drift,0.0,control_barrier_fault_tolerant_mpc,robust_utility,-0.63658,0.02734,10,120
thermal_drift,0.0,domain_randomized_policy,task_success,0.07417,0.01568,10,120
thermal_drift,0.0,domain_randomized_policy,tracking_error,0.74936,0.00918,10,120
thermal_drift,0.0,domain_randomized_policy,safety_violation,0.35920,0.01626,10,120
thermal_drift,0.0,domain_randomized_policy,asymmetry_error,0.69736,0.00803,10,120
thermal_drift,0.0,domain_randomized_policy,actuator_energy,0.84016,0.01060,10,120
thermal_drift,0.0,domain_randomized_policy,adaptation_regret,0.20982,0.00257,10,120
thermal_drift,0.0,domain_randomized_policy,calibration_error,0.10799,0.00800,10,120
thermal_drift,0.0,domain_randomized_policy,constraint_margin,0.10564,0.00918,10,120
thermal_drift,0.0,domain_randomized_policy,recovery_time,0.91185,0.01260,10,120
thermal_drift,0.0,domain_randomized_policy,control_smoothness,0.09664,0.00087,10,120
thermal_drift,0.0,domain_randomized_policy,state_uncertainty,0.48853,0.01127,10,120
thermal_drift,0.0,domain_randomized_policy,risk_score,0.40446,0.01067,10,120
thermal_drift,0.0,domain_randomized_policy,robust_utility,-0.67652,0.02469,10,120
thermal_drift,0.0,latent_asymmetry_belief_policy_v5,task_success,0.12333,0.02120,10,120
thermal_drift,0.0,latent_asymmetry_belief_policy_v5,tracking_error,0.72189,0.00799,10,120
thermal_drift,0.0,latent_asymmetry_belief_policy_v5,safety_violation,0.32810,0.01348,10,120
thermal_drift,0.0,latent_asymmetry_belief_policy_v5,asymmetry_error,0.29463,0.01070,10,120
thermal_drift,0.0,latent_asymmetry_belief_policy_v5,actuator_energy,1.11359,0.00787,10,120
thermal_drift,0.0,latent_asymmetry_belief_policy_v5,adaptation_regret,0.20213,0.00224,10,120
thermal_drift,0.0,latent_asymmetry_belief_policy_v5,calibration_error,0.16516,0.00824,10,120
thermal_drift,0.0,latent_asymmetry_belief_policy_v5,constraint_margin,0.13311,0.00799,10,120
thermal_drift,0.0,latent_asymmetry_belief_policy_v5,recovery_time,0.89420,0.01030,10,120
thermal_drift,0.0,latent_asymmetry_belief_policy_v5,control_smoothness,0.11284,0.00186,10,120
thermal_drift,0.0,latent_asymmetry_belief_policy_v5,state_uncertainty,0.10341,0.00249,10,120
thermal_drift,0.0,latent_asymmetry_belief_policy_v5,risk_score,0.32411,0.00808,10,120
thermal_drift,0.0,latent_asymmetry_belief_policy_v5,robust_utility,-0.52499,0.02533,10,120
thermal_drift,0.0,online_system_id,task_success,0.10167,0.02134,10,120
thermal_drift,0.0,online_system_id,tracking_error,0.72469,0.01049,10,120
thermal_drift,0.0,online_system_id,safety_violation,0.32494,0.01743,10,120
thermal_drift,0.0,online_system_id,asymmetry_error,0.35302,0.01052,10,120
thermal_drift,0.0,online_system_id,actuator_energy,1.06471,0.01207,10,120
thermal_drift,0.0,online_system_id,adaptation_regret,0.20291,0.00294,10,120
thermal_drift,0.0,online_system_id,calibration_error,0.14047,0.00758,10,120
thermal_drift,0.0,online_system_id,constraint_margin,0.13031,0.01049,10,120
thermal_drift,0.0,online_system_id,recovery_time,0.90667,0.01311,10,120
thermal_drift,0.0,online_system_id,control_smoothness,0.11977,0.00152,10,120
thermal_drift,0.0,online_system_id,state_uncertainty,0.15125,0.00285,10,120
thermal_drift,0.0,online_system_id,risk_score,0.32933,0.01023,10,120
thermal_drift,0.0,online_system_id,robust_utility,-0.55585,0.02676,10,120
thermal_drift,0.0,oracle_asymmetry_state,task_success,0.17250,0.02178,10,120
thermal_drift,0.0,oracle_asymmetry_state,tracking_error,0.70378,0.01163,10,120
thermal_drift,0.0,oracle_asymmetry_state,safety_violation,0.32750,0.01941,10,120
thermal_drift,0.0,oracle_asymmetry_state,asymmetry_error,0.29251,0.01266,10,120
thermal_drift,0.0,oracle_asymmetry_state,actuator_energy,1.20381,0.00516,10,120
thermal_drift,0.0,oracle_asymmetry_state,adaptation_regret,0.26744,0.00442,10,120
thermal_drift,0.0,oracle_asymmetry_state,calibration_error,0.19658,0.01115,10,120
thermal_drift,0.0,oracle_asymmetry_state,constraint_margin,0.15122,0.01163,10,120
thermal_drift,0.0,oracle_asymmetry_state,recovery_time,0.86232,0.00863,10,120
thermal_drift,0.0,oracle_asymmetry_state,control_smoothness,0.12865,0.00178,10,120
thermal_drift,0.0,oracle_asymmetry_state,state_uncertainty,0.06453,0.00234,10,120
thermal_drift,0.0,oracle_asymmetry_state,risk_score,0.31719,0.01227,10,120
thermal_drift,0.0,oracle_asymmetry_state,robust_utility,-0.47082,0.02605,10,120
thermal_drift,0.0,robust_l1_adaptive_control,task_success,0.07916,0.01223,10,120
thermal_drift,0.0,robust_l1_adaptive_control,tracking_error,0.76798,0.00971,10,120
thermal_drift,0.0,robust_l1_adaptive_control,safety_violation,0.39521,0.02191,10,120
thermal_drift,0.0,robust_l1_adaptive_control,asymmetry_error,0.31762,0.01018,10,120
thermal_drift,0.0,robust_l1_adaptive_control,actuator_energy,0.95827,0.01114,10,120
thermal_drift,0.0,robust_l1_adaptive_control,adaptation_regret,0.21503,0.00272,10,120
thermal_drift,0.0,robust_l1_adaptive_control,calibration_error,0.11167,0.01102,10,120
thermal_drift,0.0,robust_l1_adaptive_control,constraint_margin,0.08702,0.00971,10,120
thermal_drift,0.0,robust_l1_adaptive_control,recovery_time,0.91530,0.01234,10,120
thermal_drift,0.0,robust_l1_adaptive_control,control_smoothness,0.09498,0.00191,10,120
thermal_drift,0.0,robust_l1_adaptive_control,state_uncertainty,0.12242,0.00354,10,120
thermal_drift,0.0,robust_l1_adaptive_control,risk_score,0.36833,0.01349,10,120
thermal_drift,0.0,robust_l1_adaptive_control,robust_utility,-0.61872,0.01956,10,120
thermal_drift,0.0,unscented_kalman_fault_observer,task_success,0.10167,0.02120,10,120
thermal_drift,0.0,unscented_kalman_fault_observer,tracking_error,0.72270,0.01091,10,120
thermal_drift,0.0,unscented_kalman_fault_observer,safety_violation,0.34274,0.01916,10,120
thermal_drift,0.0,unscented_kalman_fault_observer,asymmetry_error,0.33380,0.01167,10,120
thermal_drift,0.0,unscented_kalman_fault_observer,actuator_energy,1.10086,0.01066,10,120
thermal_drift,0.0,unscented_kalman_fault_observer,adaptation_regret,0.20236,0.00306,10,120
thermal_drift,0.0,unscented_kalman_fault_observer,calibration_error,0.14505,0.01493,10,120
thermal_drift,0.0,unscented_kalman_fault_observer,constraint_margin,0.13230,0.01091,10,120
thermal_drift,0.0,unscented_kalman_fault_observer,recovery_time,0.88574,0.01317,10,120
thermal_drift,0.0,unscented_kalman_fault_observer,control_smoothness,0.11873,0.00202,10,120
thermal_drift,0.0,unscented_kalman_fault_observer,state_uncertainty,0.11443,0.00279,10,120
thermal_drift,0.0,unscented_kalman_fault_observer,risk_score,0.33436,0.01148,10,120
thermal_drift,0.0,unscented_kalman_fault_observer,robust_utility,-0.56107,0.02867,10,120
thermal_drift,0.2,control_barrier_fault_tolerant_mpc,task_success,0.06750,0.01074,10,120
thermal_drift,0.2,control_barrier_fault_tolerant_mpc,tracking_error,0.77888,0.01873,10,120
thermal_drift,0.2,control_barrier_fault_tolerant_mpc,safety_violation,0.41318,0.02811,10,120
thermal_drift,0.2,control_barrier_fault_tolerant_mpc,asymmetry_error,0.36335,0.01071,10,120
thermal_drift,0.2,control_barrier_fault_tolerant_mpc,actuator_energy,0.82500,0.00923,10,120
thermal_drift,0.2,control_barrier_fault_tolerant_mpc,adaptation_regret,0.21809,0.00524,10,120
thermal_drift,0.2,control_barrier_fault_tolerant_mpc,calibration_error,0.11066,0.01257,10,120
thermal_drift,0.2,control_barrier_fault_tolerant_mpc,constraint_margin,0.07612,0.01873,10,120
thermal_drift,0.2,control_barrier_fault_tolerant_mpc,recovery_time,0.91074,0.01480,10,120
thermal_drift,0.2,control_barrier_fault_tolerant_mpc,control_smoothness,0.07976,0.00164,10,120
thermal_drift,0.2,control_barrier_fault_tolerant_mpc,state_uncertainty,0.20524,0.00646,10,120
thermal_drift,0.2,control_barrier_fault_tolerant_mpc,risk_score,0.39321,0.01709,10,120
thermal_drift,0.2,control_barrier_fault_tolerant_mpc,robust_utility,-0.64774,0.02996,10,120
thermal_drift,0.2,domain_randomized_policy,task_success,0.07000,0.00850,10,120
thermal_drift,0.2,domain_randomized_policy,tracking_error,0.75477,0.01188,10,120
thermal_drift,0.2,domain_randomized_policy,safety_violation,0.37417,0.01632,10,120
thermal_drift,0.2,domain_randomized_policy,asymmetry_error,0.68870,0.00711,10,120
thermal_drift,0.2,domain_randomized_policy,actuator_energy,0.83070,0.01057,10,120
thermal_drift,0.2,domain_randomized_policy,adaptation_regret,0.21133,0.00333,10,120
thermal_drift,0.2,domain_randomized_policy,calibration_error,0.10957,0.00819,10,120
thermal_drift,0.2,domain_randomized_policy,constraint_margin,0.10023,0.01188,10,120
thermal_drift,0.2,domain_randomized_policy,recovery_time,0.91369,0.00991,10,120
thermal_drift,0.2,domain_randomized_policy,control_smoothness,0.09557,0.00077,10,120
thermal_drift,0.2,domain_randomized_policy,state_uncertainty,0.48515,0.00723,10,120
thermal_drift,0.2,domain_randomized_policy,risk_score,0.41302,0.01030,10,120
thermal_drift,0.2,domain_randomized_policy,robust_utility,-0.68902,0.01541,10,120
thermal_drift,0.2,latent_asymmetry_belief_policy_v5,task_success,0.12167,0.01293,10,120
thermal_drift,0.2,latent_asymmetry_belief_policy_v5,tracking_error,0.72786,0.01392,10,120
thermal_drift,0.2,latent_asymmetry_belief_policy_v5,safety_violation,0.34268,0.02322,10,120
thermal_drift,0.2,latent_asymmetry_belief_policy_v5,asymmetry_error,0.29996,0.01113,10,120
thermal_drift,0.2,latent_asymmetry_belief_policy_v5,actuator_energy,1.09694,0.00804,10,120
thermal_drift,0.2,latent_asymmetry_belief_policy_v5,adaptation_regret,0.20380,0.00390,10,120
thermal_drift,0.2,latent_asymmetry_belief_policy_v5,calibration_error,0.15991,0.01123,10,120
thermal_drift,0.2,latent_asymmetry_belief_policy_v5,constraint_margin,0.12714,0.01392,10,120
thermal_drift,0.2,latent_asymmetry_belief_policy_v5,recovery_time,0.89235,0.00862,10,120
thermal_drift,0.2,latent_asymmetry_belief_policy_v5,control_smoothness,0.11649,0.00141,10,120
thermal_drift,0.2,latent_asymmetry_belief_policy_v5,state_uncertainty,0.10851,0.00224,10,120
thermal_drift,0.2,latent_asymmetry_belief_policy_v5,risk_score,0.33374,0.01442,10,120
thermal_drift,0.2,latent_asymmetry_belief_policy_v5,robust_utility,-0.53709,0.02818,10,120
thermal_drift,0.2,online_system_id,task_success,0.08333,0.01615,10,120
thermal_drift,0.2,online_system_id,tracking_error,0.72870,0.01335,10,120
thermal_drift,0.2,online_system_id,safety_violation,0.33714,0.02562,10,120
thermal_drift,0.2,online_system_id,asymmetry_error,0.35012,0.00899,10,120
thermal_drift,0.2,online_system_id,actuator_energy,1.04828,0.01159,10,120
thermal_drift,0.2,online_system_id,adaptation_regret,0.20404,0.00374,10,120
thermal_drift,0.2,online_system_id,calibration_error,0.13556,0.00993,10,120
thermal_drift,0.2,online_system_id,constraint_margin,0.12630,0.01335,10,120
thermal_drift,0.2,online_system_id,recovery_time,0.89836,0.01075,10,120
thermal_drift,0.2,online_system_id,control_smoothness,0.11951,0.00117,10,120
thermal_drift,0.2,online_system_id,state_uncertainty,0.15161,0.00322,10,120
thermal_drift,0.2,online_system_id,risk_score,0.33701,0.01539,10,120
thermal_drift,0.2,online_system_id,robust_utility,-0.58045,0.02939,10,120
thermal_drift,0.2,oracle_asymmetry_state,task_success,0.14833,0.02148,10,120
thermal_drift,0.2,oracle_asymmetry_state,tracking_error,0.71690,0.01591,10,120
thermal_drift,0.2,oracle_asymmetry_state,safety_violation,0.34155,0.01979,10,120
thermal_drift,0.2,oracle_asymmetry_state,asymmetry_error,0.29737,0.01205,10,120
thermal_drift,0.2,oracle_asymmetry_state,actuator_energy,1.19448,0.01032,10,120
thermal_drift,0.2,oracle_asymmetry_state,adaptation_regret,0.27242,0.00605,10,120
thermal_drift,0.2,oracle_asymmetry_state,calibration_error,0.19660,0.01403,10,120
thermal_drift,0.2,oracle_asymmetry_state,constraint_margin,0.13810,0.01591,10,120
thermal_drift,0.2,oracle_asymmetry_state,recovery_time,0.86705,0.01668,10,120
thermal_drift,0.2,oracle_asymmetry_state,control_smoothness,0.13072,0.00311,10,120
thermal_drift,0.2,oracle_asymmetry_state,state_uncertainty,0.06789,0.00156,10,120
thermal_drift,0.2,oracle_asymmetry_state,risk_score,0.32690,0.01229,10,120
thermal_drift,0.2,oracle_asymmetry_state,robust_utility,-0.50844,0.03473,10,120
thermal_drift,0.2,robust_l1_adaptive_control,task_success,0.07750,0.01774,10,120
thermal_drift,0.2,robust_l1_adaptive_control,tracking_error,0.76984,0.01810,10,120
thermal_drift,0.2,robust_l1_adaptive_control,safety_violation,0.39494,0.02637,10,120
thermal_drift,0.2,robust_l1_adaptive_control,asymmetry_error,0.32196,0.00992,10,120
thermal_drift,0.2,robust_l1_adaptive_control,actuator_energy,0.94270,0.00955,10,120
thermal_drift,0.2,robust_l1_adaptive_control,adaptation_regret,0.21555,0.00507,10,120
thermal_drift,0.2,robust_l1_adaptive_control,calibration_error,0.11761,0.01289,10,120
thermal_drift,0.2,robust_l1_adaptive_control,constraint_margin,0.08516,0.01810,10,120
thermal_drift,0.2,robust_l1_adaptive_control,recovery_time,0.91405,0.01399,10,120
thermal_drift,0.2,robust_l1_adaptive_control,control_smoothness,0.09623,0.00136,10,120
thermal_drift,0.2,robust_l1_adaptive_control,state_uncertainty,0.12793,0.00289,10,120
thermal_drift,0.2,robust_l1_adaptive_control,risk_score,0.36961,0.01664,10,120
thermal_drift,0.2,robust_l1_adaptive_control,robust_utility,-0.62071,0.03000,10,120
thermal_drift,0.2,unscented_kalman_fault_observer,task_success,0.09667,0.01505,10,120
thermal_drift,0.2,unscented_kalman_fault_observer,tracking_error,0.73019,0.01425,10,120
thermal_drift,0.2,unscented_kalman_fault_observer,safety_violation,0.34818,0.02276,10,120
thermal_drift,0.2,unscented_kalman_fault_observer,asymmetry_error,0.33432,0.01144,10,120
thermal_drift,0.2,unscented_kalman_fault_observer,actuator_energy,1.09132,0.00815,10,120
thermal_drift,0.2,unscented_kalman_fault_observer,adaptation_regret,0.20445,0.00399,10,120
thermal_drift,0.2,unscented_kalman_fault_observer,calibration_error,0.14386,0.00828,10,120
thermal_drift,0.2,unscented_kalman_fault_observer,constraint_margin,0.12480,0.01425,10,120
thermal_drift,0.2,unscented_kalman_fault_observer,recovery_time,0.90095,0.01338,10,120
thermal_drift,0.2,unscented_kalman_fault_observer,control_smoothness,0.11987,0.00188,10,120
thermal_drift,0.2,unscented_kalman_fault_observer,state_uncertainty,0.11577,0.00247,10,120
thermal_drift,0.2,unscented_kalman_fault_observer,risk_score,0.33778,0.01387,10,120
thermal_drift,0.2,unscented_kalman_fault_observer,robust_utility,-0.57227,0.02189,10,120
thermal_drift,0.4,control_barrier_fault_tolerant_mpc,task_success,0.06333,0.01094,10,120
thermal_drift,0.4,control_barrier_fault_tolerant_mpc,tracking_error,0.77821,0.00970,10,120
thermal_drift,0.4,control_barrier_fault_tolerant_mpc,safety_violation,0.40798,0.01514,10,120
thermal_drift,0.4,control_barrier_fault_tolerant_mpc,asymmetry_error,0.39240,0.00850,10,120
thermal_drift,0.4,control_barrier_fault_tolerant_mpc,actuator_energy,0.83447,0.01356,10,120
thermal_drift,0.4,control_barrier_fault_tolerant_mpc,adaptation_regret,0.21790,0.00272,10,120
thermal_drift,0.4,control_barrier_fault_tolerant_mpc,calibration_error,0.10448,0.01013,10,120
thermal_drift,0.4,control_barrier_fault_tolerant_mpc,constraint_margin,0.07679,0.00970,10,120
thermal_drift,0.4,control_barrier_fault_tolerant_mpc,recovery_time,0.91277,0.00992,10,120
thermal_drift,0.4,control_barrier_fault_tolerant_mpc,control_smoothness,0.07896,0.00159,10,120
thermal_drift,0.4,control_barrier_fault_tolerant_mpc,state_uncertainty,0.20527,0.00555,10,120
thermal_drift,0.4,control_barrier_fault_tolerant_mpc,risk_score,0.39050,0.00960,10,120
thermal_drift,0.4,control_barrier_fault_tolerant_mpc,robust_utility,-0.65418,0.01954,10,120
thermal_drift,0.4,domain_randomized_policy,task_success,0.06833,0.02175,10,120
thermal_drift,0.4,domain_randomized_policy,tracking_error,0.74962,0.01301,10,120
thermal_drift,0.4,domain_randomized_policy,safety_violation,0.37202,0.01890,10,120
thermal_drift,0.4,domain_randomized_policy,asymmetry_error,0.70120,0.00698,10,120
thermal_drift,0.4,domain_randomized_policy,actuator_energy,0.84014,0.02151,10,120
thermal_drift,0.4,domain_randomized_policy,adaptation_regret,0.20989,0.00364,10,120
thermal_drift,0.4,domain_randomized_policy,calibration_error,0.10577,0.01312,10,120
thermal_drift,0.4,domain_randomized_policy,constraint_margin,0.10538,0.01301,10,120
thermal_drift,0.4,domain_randomized_policy,recovery_time,0.90878,0.01368,10,120
thermal_drift,0.4,domain_randomized_policy,control_smoothness,0.09617,0.00075,10,120
thermal_drift,0.4,domain_randomized_policy,state_uncertainty,0.48583,0.00834,10,120
