split,method,seed,rows,task_success,tracking_error,safety_violation,asymmetry_error,actuator_energy,adaptation_regret,calibration_error,constraint_margin,recovery_time,control_smoothness,state_uncertainty,risk_score,robust_utility
latency_hysteresis_shift,oracle_asymmetry_state,7,192,0.18229,0.68929,0.29985,0.12935,0.94551,0.26193,0.21310,0.16571,0.87370,0.08755,0.04136,0.27525,-0.39184
latency_hysteresis_shift,oracle_asymmetry_state,8,192,0.16667,0.69234,0.31064,0.14476,0.95517,0.26309,0.21773,0.16266,0.88579,0.08813,0.04308,0.28167,-0.41892
latency_hysteresis_shift,oracle_asymmetry_state,9,192,0.17708,0.70125,0.32701,0.12974,0.94198,0.26647,0.22134,0.15375,0.87277,0.08718,0.04015,0.29238,-0.41673
latency_hysteresis_shift,recurrent_hidden_state_policy_proxy,0,192,0.15104,0.68714,0.27679,0.14724,0.89518,0.19240,0.19106,0.16786,0.91276,0.08727,0.07323,0.26527,-0.41266
latency_hysteresis_shift,recurrent_hidden_state_policy_proxy,1,192,0.18229,0.66258,0.24609,0.12713,0.87539,0.18552,0.21452,0.19242,0.90067,0.08908,0.07099,0.24550,-0.34906
latency_hysteresis_shift,recurrent_hidden_state_policy_proxy,2,192,0.13542,0.66991,0.24944,0.13578,0.88473,0.18757,0.17769,0.18509,0.90420,0.08756,0.07505,0.24916,-0.40319
latency_hysteresis_shift,recurrent_hidden_state_policy_proxy,3,192,0.11458,0.68677,0.28274,0.13304,0.88000,0.19229,0.16678,0.16823,0.89621,0.08772,0.07172,0.26867,-0.44784
latency_hysteresis_shift,recurrent_hidden_state_policy_proxy,4,192,0.11458,0.67843,0.25688,0.13363,0.90716,0.18996,0.19496,0.17657,0.89156,0.08787,0.07091,0.25360,-0.43176
latency_hysteresis_shift,recurrent_hidden_state_policy_proxy,5,192,0.17188,0.65377,0.24572,0.14013,0.86123,0.18306,0.22916,0.20123,0.85826,0.08842,0.07286,0.24691,-0.35465
latency_hysteresis_shift,recurrent_hidden_state_policy_proxy,6,192,0.10417,0.68984,0.28702,0.12859,0.92387,0.19315,0.17989,0.16516,0.90960,0.08712,0.06896,0.27090,-0.46522
latency_hysteresis_shift,recurrent_hidden_state_policy_proxy,7,192,0.18229,0.68308,0.27958,0.14178,0.91035,0.19126,0.18600,0.17192,0.89007,0.08866,0.07087,0.26671,-0.38036
latency_hysteresis_shift,recurrent_hidden_state_policy_proxy,8,192,0.13021,0.67807,0.27251,0.14291,0.91183,0.18986,0.18156,0.17693,0.89714,0.08739,0.07375,0.26299,-0.42749
latency_hysteresis_shift,recurrent_hidden_state_policy_proxy,9,192,0.11458,0.68604,0.27623,0.12930,0.90988,0.19209,0.18239,0.16896,0.90030,0.08785,0.06916,0.26472,-0.44563
latency_hysteresis_shift,robust_l1_adaptive_control,0,192,0.05208,0.73571,0.32068,0.14096,0.78905,0.20600,0.12002,0.11929,0.93285,0.06893,0.06968,0.29171,-0.54599
latency_hysteresis_shift,robust_l1_adaptive_control,1,192,0.12500,0.70617,0.29706,0.12182,0.76822,0.19773,0.16702,0.14883,0.92653,0.06994,0.07068,0.27754,-0.44371
latency_hysteresis_shift,robust_l1_adaptive_control,2,192,0.11458,0.70159,0.29464,0.12453,0.76566,0.19645,0.16273,0.15341,0.90402,0.06976,0.06996,0.27642,-0.44990
latency_hysteresis_shift,robust_l1_adaptive_control,3,192,0.09896,0.72301,0.31641,0.12994,0.75708,0.20244,0.14491,0.13199,0.93099,0.07015,0.07179,0.28989,-0.48780
latency_hysteresis_shift,robust_l1_adaptive_control,4,192,0.10938,0.70503,0.28553,0.13080,0.77662,0.19741,0.15861,0.14997,0.90792,0.06988,0.07032,0.27048,-0.45320
latency_hysteresis_shift,robust_l1_adaptive_control,5,192,0.11458,0.69881,0.30580,0.13509,0.75239,0.19567,0.16267,0.15619,0.89918,0.06940,0.07445,0.28478,-0.45607
latency_hysteresis_shift,robust_l1_adaptive_control,6,192,0.13021,0.72973,0.35993,0.12581,0.79818,0.20432,0.14987,0.12527,0.90625,0.06940,0.07159,0.31587,-0.48534
latency_hysteresis_shift,robust_l1_adaptive_control,7,192,0.10417,0.71438,0.32440,0.13849,0.78904,0.20003,0.14862,0.14062,0.91629,0.06971,0.07488,0.29482,-0.48741
latency_hysteresis_shift,robust_l1_adaptive_control,8,192,0.08333,0.72897,0.32775,0.14391,0.80001,0.20411,0.12582,0.12603,0.93043,0.06939,0.07266,0.29656,-0.51786
latency_hysteresis_shift,robust_l1_adaptive_control,9,192,0.08854,0.71295,0.33333,0.12678,0.78092,0.19962,0.14754,0.14205,0.88951,0.06990,0.07182,0.30108,-0.50333
latency_hysteresis_shift,robust_tube_mpc,0,192,0.06771,0.72436,0.31027,0.21613,0.72404,0.20282,0.13057,0.13064,0.93378,0.06603,0.17127,0.30216,-0.53525
latency_hysteresis_shift,robust_tube_mpc,1,192,0.07292,0.71946,0.30227,0.19617,0.72662,0.20145,0.14011,0.13554,0.93973,0.06638,0.16138,0.29493,-0.52022
latency_hysteresis_shift,robust_tube_mpc,2,192,0.06250,0.71574,0.30543,0.19428,0.72830,0.20041,0.12933,0.13926,0.93806,0.06517,0.15978,0.29673,-0.53073
latency_hysteresis_shift,robust_tube_mpc,3,192,0.08854,0.73067,0.33445,0.20733,0.71621,0.20459,0.15000,0.12433,0.91908,0.06673,0.16265,0.31532,-0.52711
latency_hysteresis_shift,robust_tube_mpc,4,192,0.12500,0.69928,0.26842,0.20771,0.73340,0.19580,0.16452,0.15572,0.92522,0.06686,0.16265,0.27532,-0.44285
latency_hysteresis_shift,robust_tube_mpc,5,192,0.11979,0.69610,0.28609,0.20901,0.71396,0.19491,0.15965,0.15890,0.89583,0.06668,0.16792,0.28761,-0.45448
latency_hysteresis_shift,robust_tube_mpc,6,192,0.11979,0.71530,0.31659,0.20419,0.75550,0.20028,0.14854,0.13970,0.91016,0.06692,0.16456,0.30399,-0.48222
latency_hysteresis_shift,robust_tube_mpc,7,192,0.10417,0.71162,0.31157,0.20956,0.73206,0.19925,0.13953,0.14338,0.91778,0.06716,0.16903,0.30143,-0.49341
latency_hysteresis_shift,robust_tube_mpc,8,192,0.14062,0.71757,0.32496,0.21118,0.74115,0.20092,0.16689,0.13743,0.91425,0.06698,0.16944,0.31082,-0.46767
latency_hysteresis_shift,robust_tube_mpc,9,192,0.05729,0.72622,0.32180,0.20596,0.74970,0.20334,0.11979,0.12878,0.92987,0.06680,0.15920,0.30763,-0.55225
latency_hysteresis_shift,scalar_gain_calibration,0,192,0.11979,0.69139,0.25911,0.17536,0.82125,0.19359,0.15391,0.16361,0.92318,0.08337,0.17848,0.27145,-0.44282
latency_hysteresis_shift,scalar_gain_calibration,1,192,0.13021,0.68801,0.27046,0.16230,0.81897,0.19264,0.15950,0.16699,0.91667,0.08459,0.17747,0.27765,-0.43503
latency_hysteresis_shift,scalar_gain_calibration,2,192,0.14062,0.67091,0.24423,0.15942,0.80105,0.18785,0.17823,0.18409,0.89862,0.08438,0.18217,0.26346,-0.40064
latency_hysteresis_shift,scalar_gain_calibration,3,192,0.08854,0.69129,0.27102,0.16899,0.79890,0.19356,0.15010,0.16371,0.91555,0.08436,0.16992,0.27788,-0.47699
latency_hysteresis_shift,scalar_gain_calibration,4,192,0.16667,0.68123,0.25874,0.17078,0.82898,0.19074,0.16898,0.17377,0.89342,0.08506,0.17224,0.27050,-0.38967
latency_hysteresis_shift,scalar_gain_calibration,5,192,0.11458,0.67367,0.24963,0.17364,0.81512,0.18863,0.16799,0.18133,0.90941,0.08444,0.17565,0.26555,-0.43433
latency_hysteresis_shift,scalar_gain_calibration,6,192,0.15104,0.68438,0.26804,0.17071,0.84365,0.19163,0.17507,0.17062,0.90439,0.08642,0.16713,0.27503,-0.41324
latency_hysteresis_shift,scalar_gain_calibration,7,192,0.11458,0.69660,0.28106,0.17148,0.83230,0.19505,0.16044,0.15840,0.89955,0.08451,0.18751,0.28681,-0.46221
latency_hysteresis_shift,scalar_gain_calibration,8,192,0.10938,0.69135,0.27958,0.17136,0.84654,0.19358,0.14671,0.16365,0.92839,0.08576,0.17973,0.28386,-0.46689
latency_hysteresis_shift,scalar_gain_calibration,9,192,0.09896,0.70036,0.27902,0.16991,0.84198,0.19610,0.15780,0.15464,0.90458,0.08563,0.17957,0.28453,-0.47819
latency_hysteresis_shift,unscented_kalman_fault_observer,0,192,0.10417,0.69492,0.28720,0.15438,0.87769,0.19458,0.16317,0.16008,0.91536,0.08503,0.06507,0.27058,-0.46762
latency_hysteresis_shift,unscented_kalman_fault_observer,1,192,0.12500,0.67389,0.26116,0.12991,0.86729,0.18869,0.18815,0.18111,0.91220,0.08557,0.06576,0.25390,-0.41924
latency_hysteresis_shift,unscented_kalman_fault_observer,2,192,0.19271,0.67146,0.26004,0.13185,0.87219,0.18801,0.20863,0.18354,0.89304,0.08430,0.06255,0.25378,-0.34930
latency_hysteresis_shift,unscented_kalman_fault_observer,3,192,0.11458,0.70503,0.29985,0.13845,0.88072,0.19741,0.16770,0.14997,0.90160,0.08490,0.06319,0.27833,-0.46490
latency_hysteresis_shift,unscented_kalman_fault_observer,4,192,0.13021,0.68277,0.27623,0.13535,0.89056,0.19117,0.18410,0.17223,0.88876,0.08450,0.06416,0.26390,-0.42716
latency_hysteresis_shift,unscented_kalman_fault_observer,5,192,0.08854,0.68209,0.28181,0.13999,0.88190,0.19099,0.15879,0.17291,0.88504,0.08455,0.06544,0.26749,-0.47175
latency_hysteresis_shift,unscented_kalman_fault_observer,6,192,0.14062,0.68834,0.28274,0.12665,0.90879,0.19273,0.18642,0.16666,0.90160,0.08642,0.06140,0.26665,-0.42314
latency_hysteresis_shift,unscented_kalman_fault_observer,7,192,0.15625,0.70070,0.30190,0.14463,0.90318,0.19619,0.17679,0.15430,0.90569,0.08459,0.06782,0.27979,-0.42626
latency_hysteresis_shift,unscented_kalman_fault_observer,8,192,0.13021,0.69248,0.28683,0.14685,0.90193,0.19389,0.17150,0.16252,0.91592,0.08553,0.06570,0.26976,-0.44131
latency_hysteresis_shift,unscented_kalman_fault_observer,9,192,0.13542,0.68542,0.27381,0.13469,0.89575,0.19192,0.18582,0.16958,0.89714,0.08505,0.06540,0.26325,-0.42241
left_right_gain_shift,adaptive_mpc,0,192,0.11458,0.67594,0.24182,0.16853,0.80911,0.18926,0.18069,0.17906,0.92076,0.06897,0.05436,0.23660,-0.42030
left_right_gain_shift,adaptive_mpc,1,192,0.11979,0.67087,0.23717,0.17284,0.80411,0.18784,0.17989,0.18413,0.91741,0.06747,0.05651,0.23458,-0.41083
left_right_gain_shift,adaptive_mpc,2,192,0.13021,0.67198,0.23010,0.17397,0.83335,0.18815,0.17105,0.18302,0.92132,0.06902,0.05623,0.23042,-0.39944
left_right_gain_shift,adaptive_mpc,3,192,0.10417,0.68340,0.23605,0.16696,0.81013,0.19135,0.16233,0.17160,0.94010,0.06685,0.05401,0.23343,-0.43102
left_right_gain_shift,adaptive_mpc,4,192,0.10938,0.66735,0.21633,0.16704,0.80163,0.18686,0.18903,0.18765,0.93099,0.06867,0.05657,0.22216,-0.40758
left_right_gain_shift,adaptive_mpc,5,192,0.15104,0.66553,0.24182,0.18544,0.82864,0.18635,0.19715,0.18947,0.92913,0.06903,0.05839,0.23737,-0.38518
left_right_gain_shift,adaptive_mpc,6,192,0.13542,0.65779,0.22861,0.16813,0.82793,0.18418,0.19976,0.19721,0.91741,0.06895,0.05383,0.22867,-0.38647
left_right_gain_shift,adaptive_mpc,7,192,0.09896,0.69078,0.25707,0.16431,0.83420,0.19342,0.16578,0.16422,0.94996,0.06880,0.05539,0.24583,-0.45328
left_right_gain_shift,adaptive_mpc,8,192,0.16146,0.66679,0.22080,0.16275,0.79267,0.18670,0.20184,0.18821,0.92894,0.06789,0.05308,0.22430,-0.35608
left_right_gain_shift,adaptive_mpc,9,192,0.12500,0.67207,0.23084,0.16858,0.79874,0.18818,0.15541,0.18293,0.91853,0.06775,0.05426,0.22961,-0.40116
left_right_gain_shift,control_barrier_fault_tolerant_mpc,0,192,0.14062,0.71657,0.30804,0.22205,0.68892,0.20064,0.15881,0.13843,0.93080,0.05086,0.06336,0.27913,-0.44756
left_right_gain_shift,control_barrier_fault_tolerant_mpc,1,192,0.11979,0.69161,0.27511,0.22682,0.67176,0.19365,0.16778,0.16339,0.91946,0.05130,0.06508,0.25945,-0.43916
left_right_gain_shift,control_barrier_fault_tolerant_mpc,2,192,0.09896,0.71625,0.29464,0.22536,0.71177,0.20055,0.15920,0.13875,0.93062,0.05117,0.06569,0.27186,-0.48388
left_right_gain_shift,control_barrier_fault_tolerant_mpc,3,192,0.08333,0.71312,0.31101,0.21860,0.68125,0.19967,0.15758,0.14188,0.92318,0.05025,0.06238,0.28066,-0.50364
left_right_gain_shift,control_barrier_fault_tolerant_mpc,4,192,0.08854,0.71095,0.30952,0.21766,0.68255,0.19907,0.15744,0.14405,0.93787,0.05092,0.06399,0.28024,-0.49775
left_right_gain_shift,control_barrier_fault_tolerant_mpc,5,192,0.15104,0.69671,0.28571,0.23359,0.70509,0.19508,0.18503,0.15829,0.92913,0.05103,0.06510,0.26553,-0.42023
left_right_gain_shift,control_barrier_fault_tolerant_mpc,6,192,0.11979,0.70066,0.29967,0.22154,0.71433,0.19618,0.16652,0.15434,0.92708,0.05078,0.06077,0.27319,-0.45933
left_right_gain_shift,control_barrier_fault_tolerant_mpc,7,192,0.13542,0.72996,0.33612,0.22165,0.70081,0.20439,0.15575,0.12504,0.94159,0.05027,0.06270,0.29550,-0.47536
left_right_gain_shift,control_barrier_fault_tolerant_mpc,8,192,0.12500,0.69957,0.27400,0.21447,0.67214,0.19588,0.17689,0.15543,0.93862,0.05055,0.06290,0.25850,-0.43520
left_right_gain_shift,control_barrier_fault_tolerant_mpc,9,192,0.13021,0.70770,0.29650,0.22089,0.67608,0.19816,0.17109,0.14730,0.92634,0.05097,0.06342,0.27158,-0.44662
left_right_gain_shift,domain_randomized_policy,0,192,0.13021,0.66708,0.22600,0.67396,0.74335,0.18678,0.18237,0.18792,0.90216,0.06911,0.25378,0.25947,-0.48276
left_right_gain_shift,domain_randomized_policy,1,192,0.15625,0.65526,0.22433,0.69038,0.72606,0.18347,0.20696,0.19974,0.89695,0.06909,0.25472,0.25834,-0.45249
left_right_gain_shift,domain_randomized_policy,2,192,0.11458,0.68333,0.23958,0.69221,0.76471,0.19133,0.16101,0.17167,0.93620,0.06915,0.26582,0.26956,-0.51974
left_right_gain_shift,domain_randomized_policy,3,192,0.14062,0.66962,0.24963,0.67298,0.72684,0.18749,0.20100,0.18538,0.91332,0.06833,0.24895,0.27321,-0.48576
left_right_gain_shift,domain_randomized_policy,4,192,0.08854,0.67649,0.24368,0.66201,0.73578,0.18942,0.15982,0.17851,0.92634,0.06843,0.24927,0.26949,-0.53663
left_right_gain_shift,domain_randomized_policy,5,192,0.10417,0.67851,0.26469,0.69110,0.76184,0.18998,0.17951,0.17649,0.92336,0.06895,0.26163,0.28369,-0.54147
left_right_gain_shift,domain_randomized_policy,6,192,0.13542,0.67273,0.23549,0.68334,0.76643,0.18836,0.17861,0.18227,0.92076,0.06936,0.25886,0.26596,-0.48995
left_right_gain_shift,domain_randomized_policy,7,192,0.10938,0.68676,0.25893,0.68074,0.76026,0.19229,0.16236,0.16824,0.93731,0.06997,0.26111,0.28042,-0.53491
left_right_gain_shift,domain_randomized_policy,8,192,0.11979,0.65795,0.20312,0.66794,0.72665,0.18423,0.18506,0.19705,0.90606,0.06848,0.25257,0.24531,-0.47445
left_right_gain_shift,domain_randomized_policy,9,192,0.10417,0.66923,0.25186,0.67871,0.72865,0.18738,0.16222,0.18577,0.91778,0.06764,0.25300,0.27410,-0.52503
left_right_gain_shift,latent_asymmetry_belief_policy_v5,0,192,0.16667,0.67685,0.26172,0.11589,0.82433,0.18952,0.20332,0.17815,0.90160,0.06473,0.03219,0.24554,-0.36995
left_right_gain_shift,latent_asymmetry_belief_policy_v5,1,192,0.11979,0.67577,0.24777,0.11222,0.81563,0.18921,0.19285,0.17923,0.91908,0.06463,0.03344,0.23737,-0.40822
left_right_gain_shift,latent_asymmetry_belief_policy_v5,2,192,0.15625,0.68635,0.23568,0.11989,0.85636,0.19218,0.19715,0.16865,0.93490,0.06481,0.03323,0.22998,-0.37397
left_right_gain_shift,latent_asymmetry_belief_policy_v5,3,192,0.15625,0.67594,0.24033,0.11271,0.80696,0.18926,0.20665,0.17906,0.91853,0.06480,0.03301,0.23320,-0.36682
left_right_gain_shift,latent_asymmetry_belief_policy_v5,4,192,0.13021,0.67875,0.26488,0.12158,0.82391,0.19005,0.20835,0.17625,0.92467,0.06504,0.03291,0.24778,-0.41125
left_right_gain_shift,latent_asymmetry_belief_policy_v5,5,192,0.13021,0.67445,0.24944,0.12951,0.84507,0.18885,0.20329,0.18055,0.92857,0.06468,0.03310,0.23857,-0.40396
left_right_gain_shift,latent_asymmetry_belief_policy_v5,6,192,0.11458,0.67581,0.25205,0.11347,0.84618,0.18923,0.19172,0.17919,0.91016,0.06326,0.03222,0.23926,-0.41793
left_right_gain_shift,latent_asymmetry_belief_policy_v5,7,192,0.11979,0.69625,0.28683,0.10755,0.83649,0.19495,0.19447,0.15875,0.92560,0.06484,0.03388,0.26069,-0.43960
left_right_gain_shift,latent_asymmetry_belief_policy_v5,8,192,0.14062,0.66451,0.22842,0.10814,0.80129,0.18606,0.20493,0.19049,0.91071,0.06503,0.03358,0.22556,-0.36982
left_right_gain_shift,latent_asymmetry_belief_policy_v5,9,192,0.17188,0.67817,0.26358,0.11596,0.80833,0.18989,0.19078,0.17683,0.90681,0.06450,0.03261,0.24627,-0.36538
left_right_gain_shift,latent_asymmetry_policy_state_v4,0,192,0.18229,0.67012,0.24888,0.11844,0.85855,0.18763,0.20187,0.18488,0.90811,0.07097,0.03489,0.23819,-0.34822
left_right_gain_shift,latent_asymmetry_policy_state_v4,1,192,0.13021,0.65366,0.22098,0.11896,0.84234,0.18302,0.20793,0.20134,0.90346,0.07126,0.03845,0.22193,-0.37698
left_right_gain_shift,latent_asymmetry_policy_state_v4,2,192,0.15625,0.67632,0.24126,0.12422,0.89077,0.18937,0.18574,0.17868,0.92318,0.07112,0.03720,0.23440,-0.37666
left_right_gain_shift,latent_asymmetry_policy_state_v4,3,192,0.16146,0.65613,0.21652,0.11332,0.83278,0.18372,0.20425,0.19887,0.89416,0.06965,0.03834,0.21942,-0.34180
left_right_gain_shift,latent_asymmetry_policy_state_v4,4,192,0.15104,0.65813,0.22656,0.12224,0.84218,0.18428,0.20395,0.19687,0.91127,0.07068,0.03829,0.22526,-0.36196
left_right_gain_shift,latent_asymmetry_policy_state_v4,5,192,0.17708,0.65467,0.23958,0.13160,0.86783,0.18331,0.22291,0.20033,0.89788,0.07123,0.03778,0.23260,-0.34493
left_right_gain_shift,latent_asymmetry_policy_state_v4,6,192,0.16146,0.65433,0.21819,0.11613,0.88327,0.18321,0.20150,0.20067,0.91164,0.07004,0.03535,0.21922,-0.34742
left_right_gain_shift,latent_asymmetry_policy_state_v4,7,192,0.12500,0.68454,0.25800,0.11362,0.88007,0.19167,0.17839,0.17046,0.92411,0.07016,0.03478,0.24299,-0.41789
left_right_gain_shift,latent_asymmetry_policy_state_v4,8,192,0.14062,0.65059,0.20740,0.10924,0.83274,0.18217,0.19862,0.20441,0.91276,0.07060,0.03609,0.21329,-0.35563
left_right_gain_shift,latent_asymmetry_policy_state_v4,9,192,0.14583,0.65919,0.22526,0.11318,0.84695,0.18457,0.19325,0.19581,0.90867,0.07129,0.03581,0.22331,-0.36537
left_right_gain_shift,nominal_policy,0,192,0.11979,0.66113,0.22898,0.73257,0.79566,0.18512,0.18826,0.19375,0.89974,0.07883,0.28213,0.26564,-0.50844
left_right_gain_shift,nominal_policy,1,192,0.13021,0.65390,0.21410,0.75042,0.77752,0.18309,0.18954,0.20100,0.90885,0.07797,0.28382,0.25685,-0.48888
left_right_gain_shift,nominal_policy,2,192,0.13021,0.67305,0.21912,0.75289,0.80755,0.18845,0.18722,0.18189,0.92727,0.07852,0.29854,0.26303,-0.50377
left_right_gain_shift,nominal_policy,3,192,0.12500,0.66417,0.22879,0.73165,0.77529,0.18597,0.17900,0.19061,0.89900,0.07670,0.27670,0.26482,-0.50197
left_right_gain_shift,nominal_policy,4,192,0.11458,0.66536,0.22582,0.71951,0.77562,0.18630,0.17595,0.18951,0.91053,0.07704,0.28040,0.26343,-0.51016
left_right_gain_shift,nominal_policy,5,192,0.13021,0.65415,0.22098,0.75071,0.78460,0.18316,0.19537,0.20075,0.91443,0.07757,0.27996,0.26036,-0.49360
left_right_gain_shift,nominal_policy,6,192,0.10938,0.65020,0.21652,0.74318,0.79324,0.18206,0.18754,0.20466,0.90513,0.07900,0.28503,0.25818,-0.50976
left_right_gain_shift,nominal_policy,7,192,0.07812,0.67206,0.22898,0.74020,0.81873,0.18818,0.15559,0.18273,0.92374,0.07940,0.28503,0.26561,-0.55878
left_right_gain_shift,nominal_policy,8,192,0.13542,0.64656,0.19066,0.72612,0.76843,0.18104,0.19475,0.20827,0.92653,0.07685,0.27394,0.24128,-0.46309
left_right_gain_shift,nominal_policy,9,192,0.10417,0.65650,0.22117,0.73833,0.76521,0.18382,0.16941,0.19832,0.91202,0.07662,0.27681,0.25965,-0.51667
left_right_gain_shift,online_system_id,0,192,0.10417,0.65953,0.22991,0.18770,0.83199,0.18467,0.17029,0.19547,0.90495,0.07485,0.04960,0.22853,-0.42147
left_right_gain_shift,online_system_id,1,192,0.11979,0.65425,0.21559,0.18769,0.83449,0.18319,0.19247,0.20075,0.90867,0.07382,0.04994,0.22021,-0.39609
left_right_gain_shift,online_system_id,2,192,0.13021,0.65738,0.21429,0.19176,0.87017,0.18407,0.18976,0.19762,0.92578,0.07497,0.04944,0.21965,-0.39053
left_right_gain_shift,online_system_id,3,192,0.10938,0.66776,0.22396,0.18466,0.83899,0.18697,0.17577,0.18724,0.91034,0.07198,0.04878,0.22589,-0.41610
left_right_gain_shift,online_system_id,4,192,0.16146,0.66517,0.20871,0.18920,0.83909,0.18625,0.20165,0.18983,0.93638,0.07406,0.04940,0.21589,-0.35659
left_right_gain_shift,online_system_id,5,192,0.12500,0.65887,0.21912,0.20086,0.86450,0.18448,0.18974,0.19613,0.92634,0.07486,0.04984,0.22240,-0.40015
left_right_gain_shift,online_system_id,6,192,0.16146,0.65884,0.22545,0.19038,0.87931,0.18448,0.20270,0.19616,0.91369,0.07359,0.05011,0.22640,-0.36612
left_right_gain_shift,online_system_id,7,192,0.11979,0.67472,0.24981,0.18062,0.87280,0.18892,0.17746,0.18028,0.92169,0.07451,0.04721,0.23996,-0.42580
left_right_gain_shift,online_system_id,8,192,0.13021,0.65557,0.19959,0.17953,0.83204,0.18356,0.19387,0.19943,0.91778,0.07293,0.04827,0.21075,-0.37578
left_right_gain_shift,online_system_id,9,192,0.14583,0.66748,0.23921,0.18447,0.83986,0.18689,0.19007,0.18752,0.91834,0.07373,0.04829,0.23357,-0.38887
left_right_gain_shift,oracle_asymmetry_state,0,192,0.17708,0.67775,0.26618,0.09806,0.84871,0.25754,0.24274,0.17725,0.90978,0.06746,0.02349,0.24712,-0.36134
left_right_gain_shift,oracle_asymmetry_state,1,192,0.20833,0.66966,0.24926,0.09748,0.84475,0.25447,0.24012,0.18534,0.91239,0.06678,0.02495,0.23695,-0.31723
left_right_gain_shift,oracle_asymmetry_state,2,192,0.18750,0.66744,0.25409,0.10967,0.87179,0.25363,0.24226,0.18756,0.89658,0.06847,0.02437,0.24039,-0.34319
left_right_gain_shift,oracle_asymmetry_state,3,192,0.18750,0.67769,0.25149,0.09530,0.84984,0.25752,0.23117,0.17731,0.90476,0.06592,0.02528,0.23882,-0.34188
left_right_gain_shift,oracle_asymmetry_state,4,192,0.17188,0.67766,0.26656,0.10876,0.84982,0.25751,0.23386,0.17734,0.91034,0.06646,0.02529,0.24770,-0.36871
left_right_gain_shift,oracle_asymmetry_state,5,192,0.16667,0.66022,0.25298,0.11468,0.87296,0.25088,0.24073,0.19478,0.89453,0.06779,0.02457,0.23898,-0.36156
left_right_gain_shift,oracle_asymmetry_state,6,192,0.20833,0.66876,0.25056,0.10035,0.88096,0.25413,0.24235,0.18624,0.91518,0.06616,0.02421,0.23765,-0.32112
left_right_gain_shift,oracle_asymmetry_state,7,192,0.21354,0.69379,0.30246,0.09649,0.87432,0.26364,0.22739,0.16121,0.91555,0.06639,0.02364,0.26872,-0.35385
left_right_gain_shift,oracle_asymmetry_state,8,192,0.23438,0.66514,0.23717,0.09532,0.83265,0.25275,0.25560,0.18986,0.91369,0.06681,0.02486,0.23015,-0.28130
left_right_gain_shift,oracle_asymmetry_state,9,192,0.21875,0.66744,0.25800,0.10222,0.82801,0.25363,0.23783,0.18756,0.89360,0.06746,0.02464,0.24222,-0.30935
left_right_gain_shift,recurrent_hidden_state_policy_proxy,0,192,0.10938,0.66208,0.23903,0.14624,0.83678,0.18538,0.20059,0.19292,0.89472,0.07395,0.03990,0.23272,-0.41482
left_right_gain_shift,recurrent_hidden_state_policy_proxy,1,192,0.13542,0.65884,0.22135,0.14768,0.85289,0.18448,0.20604,0.19616,0.90402,0.07168,0.04050,0.22233,-0.37949
left_right_gain_shift,recurrent_hidden_state_policy_proxy,2,192,0.14583,0.66755,0.22917,0.15222,0.87740,0.18691,0.19772,0.18745,0.92950,0.07289,0.03882,0.22709,-0.38082
left_right_gain_shift,recurrent_hidden_state_policy_proxy,3,192,0.16667,0.66194,0.21652,0.14352,0.83833,0.18534,0.19654,0.19306,0.91778,0.07035,0.03769,0.21899,-0.34533
left_right_gain_shift,recurrent_hidden_state_policy_proxy,4,192,0.13021,0.66436,0.22935,0.14991,0.84763,0.18602,0.20029,0.19064,0.92392,0.07210,0.04017,0.22725,-0.39243
left_right_gain_shift,recurrent_hidden_state_policy_proxy,5,192,0.14062,0.65632,0.22452,0.16082,0.87178,0.18377,0.19823,0.19868,0.92671,0.07217,0.04106,0.22442,-0.38023
left_right_gain_shift,recurrent_hidden_state_policy_proxy,6,192,0.14062,0.64733,0.22600,0.14886,0.87890,0.18125,0.19219,0.20767,0.89472,0.07218,0.03999,0.22470,-0.37451
left_right_gain_shift,recurrent_hidden_state_policy_proxy,7,192,0.13021,0.68214,0.25763,0.14246,0.87923,0.19100,0.18787,0.17286,0.93601,0.07140,0.03832,0.24327,-0.41714
left_right_gain_shift,recurrent_hidden_state_policy_proxy,8,192,0.13542,0.65534,0.21838,0.14280,0.83479,0.18350,0.20206,0.19966,0.91797,0.07222,0.03963,0.22058,-0.37504
left_right_gain_shift,recurrent_hidden_state_policy_proxy,9,192,0.15104,0.65349,0.22470,0.14661,0.81975,0.18298,0.20755,0.20151,0.89714,0.07262,0.03955,0.22392,-0.36057
left_right_gain_shift,robust_l1_adaptive_control,0,192,0.08854,0.69875,0.28925,0.13097,0.74381,0.19565,0.16002,0.15625,0.92578,0.05768,0.03839,0.26324,-0.46985
left_right_gain_shift,robust_l1_adaptive_control,1,192,0.11979,0.69968,0.28553,0.13451,0.74560,0.19591,0.16552,0.15532,0.93434,0.05616,0.03929,0.26133,-0.43807
left_right_gain_shift,robust_l1_adaptive_control,2,192,0.07812,0.69796,0.24963,0.13234,0.76731,0.19543,0.14971,0.15704,0.95833,0.05808,0.03773,0.23948,-0.46100
left_right_gain_shift,robust_l1_adaptive_control,3,192,0.10938,0.70410,0.28367,0.12832,0.73699,0.19715,0.16649,0.15090,0.93452,0.05657,0.03658,0.26025,-0.44712
left_right_gain_shift,robust_l1_adaptive_control,4,192,0.09896,0.69998,0.28590,0.12949,0.73894,0.19599,0.16955,0.15502,0.93917,0.05794,0.03904,0.26163,-0.45816
