stress_axis,stress_level,method,seed,rows,task_success,tracking_error,safety_violation,asymmetry_error,actuator_energy,adaptation_regret,calibration_error,constraint_margin,recovery_time,control_smoothness,state_uncertainty,risk_score,robust_utility
intermittent_fault,0.8,online_system_id,1,120,0.11667,0.71620,0.31488,0.37321,1.02673,0.20054,0.16118,0.13880,0.88244,0.11823,0.17655,0.33680,-0.53272
intermittent_fault,0.8,online_system_id,2,120,0.10000,0.70395,0.31042,0.40126,1.00144,0.19710,0.14218,0.15105,0.88244,0.12006,0.18575,0.33496,-0.54559
intermittent_fault,0.8,online_system_id,3,120,0.11667,0.71396,0.31935,0.37833,1.03678,0.19991,0.16341,0.14104,0.86577,0.11880,0.16614,0.33883,-0.53429
intermittent_fault,0.8,online_system_id,4,120,0.10000,0.72786,0.35714,0.40886,1.03613,0.20380,0.14917,0.12714,0.87887,0.11845,0.18268,0.36433,-0.58483
intermittent_fault,0.8,online_system_id,5,120,0.05000,0.73886,0.34911,0.41640,1.05120,0.20688,0.09985,0.11614,0.92887,0.12041,0.17742,0.35626,-0.63912
intermittent_fault,0.8,online_system_id,6,120,0.03333,0.73882,0.31607,0.36942,1.06608,0.20687,0.09714,0.11618,0.93125,0.11586,0.16955,0.33678,-0.62980
intermittent_fault,0.8,online_system_id,7,120,0.11667,0.72740,0.33244,0.40543,0.99982,0.20367,0.14629,0.12760,0.89226,0.11789,0.16845,0.34749,-0.54988
intermittent_fault,0.8,online_system_id,8,120,0.09167,0.77414,0.39583,0.42177,1.09047,0.21676,0.10386,0.08086,0.93958,0.11277,0.17048,0.38506,-0.64134
intermittent_fault,0.8,online_system_id,9,120,0.03333,0.76707,0.39018,0.35943,1.07826,0.21478,0.08744,0.08793,0.92738,0.11938,0.16740,0.38101,-0.68192
intermittent_fault,0.8,oracle_asymmetry_state,0,120,0.15000,0.71705,0.34077,0.36687,1.20803,0.27248,0.19937,0.13795,0.86607,0.12935,0.08324,0.33667,-0.51975
intermittent_fault,0.8,oracle_asymmetry_state,1,120,0.20000,0.68077,0.29315,0.30724,1.17576,0.25869,0.21766,0.17423,0.83929,0.14441,0.08192,0.30797,-0.41523
intermittent_fault,0.8,oracle_asymmetry_state,2,120,0.22500,0.70410,0.35000,0.34648,1.16022,0.26756,0.22219,0.15090,0.85476,0.14869,0.08660,0.34375,-0.43794
intermittent_fault,0.8,oracle_asymmetry_state,3,120,0.17500,0.68761,0.31310,0.32371,1.17791,0.26129,0.19343,0.16739,0.82262,0.14607,0.08573,0.32220,-0.45638
intermittent_fault,0.8,oracle_asymmetry_state,4,120,0.18333,0.72874,0.35863,0.37131,1.16219,0.27692,0.19275,0.12626,0.87679,0.14676,0.08908,0.35045,-0.49914
intermittent_fault,0.8,oracle_asymmetry_state,5,120,0.16667,0.71282,0.33214,0.34379,1.18822,0.27087,0.20126,0.14218,0.86458,0.13915,0.08049,0.33166,-0.49097
intermittent_fault,0.8,oracle_asymmetry_state,6,120,0.21667,0.67789,0.27946,0.32341,1.16640,0.25760,0.21686,0.17711,0.84375,0.14834,0.08811,0.30239,-0.39219
intermittent_fault,0.8,oracle_asymmetry_state,7,120,0.16667,0.68731,0.31756,0.35922,1.14508,0.26118,0.23264,0.16769,0.83036,0.14483,0.08904,0.32594,-0.47098
intermittent_fault,0.8,oracle_asymmetry_state,8,120,0.10000,0.73179,0.33958,0.37801,1.20334,0.27808,0.16865,0.12321,0.89970,0.13391,0.08754,0.33740,-0.57814
intermittent_fault,0.8,oracle_asymmetry_state,9,120,0.20833,0.74847,0.38601,0.31360,1.20040,0.28442,0.17262,0.10653,0.89077,0.13777,0.07945,0.36574,-0.49101
intermittent_fault,0.8,robust_l1_adaptive_control,0,120,0.07500,0.74912,0.37173,0.40349,0.95689,0.20975,0.11178,0.10588,0.91012,0.09471,0.15353,0.36862,-0.61828
intermittent_fault,0.8,robust_l1_adaptive_control,1,120,0.06667,0.77317,0.40268,0.34891,0.95845,0.21649,0.12383,0.08183,0.92589,0.09591,0.13677,0.38467,-0.64423
intermittent_fault,0.8,robust_l1_adaptive_control,2,120,0.12500,0.71800,0.32560,0.37383,0.89139,0.20104,0.14706,0.13700,0.89107,0.10377,0.15786,0.34009,-0.51954
intermittent_fault,0.8,robust_l1_adaptive_control,3,120,0.05833,0.76945,0.37946,0.35763,0.94177,0.21545,0.11617,0.08555,0.90357,0.10115,0.14348,0.37297,-0.63701
intermittent_fault,0.8,robust_l1_adaptive_control,4,120,0.05833,0.76361,0.38661,0.38035,0.92230,0.21381,0.11920,0.09139,0.90982,0.09782,0.15616,0.37766,-0.64252
intermittent_fault,0.8,robust_l1_adaptive_control,5,120,0.05833,0.77170,0.40536,0.38719,0.93728,0.21608,0.10168,0.08330,0.90923,0.10079,0.14478,0.38802,-0.65766
intermittent_fault,0.8,robust_l1_adaptive_control,6,120,0.05833,0.73881,0.33452,0.34332,0.94472,0.20687,0.11838,0.11619,0.92946,0.09659,0.13775,0.34253,-0.59896
intermittent_fault,0.8,robust_l1_adaptive_control,7,120,0.10000,0.74993,0.34702,0.38761,0.90606,0.20998,0.14147,0.10507,0.89821,0.09990,0.15983,0.35483,-0.57243
intermittent_fault,0.8,robust_l1_adaptive_control,8,120,0.07500,0.79531,0.44226,0.39292,0.95832,0.22269,0.11056,0.05969,0.92708,0.09379,0.14646,0.40981,-0.67470
intermittent_fault,0.8,robust_l1_adaptive_control,9,120,0.03333,0.79045,0.42202,0.35174,0.95344,0.22133,0.08615,0.06455,0.95476,0.09841,0.13701,0.39628,-0.69680
intermittent_fault,0.8,unscented_kalman_fault_observer,0,120,0.11667,0.72045,0.32202,0.41596,1.09069,0.20173,0.15753,0.13455,0.88839,0.11832,0.14815,0.33519,-0.54843
intermittent_fault,0.8,unscented_kalman_fault_observer,1,120,0.10000,0.71490,0.30476,0.36120,1.08926,0.20017,0.14590,0.14010,0.89375,0.12587,0.13384,0.32370,-0.54339
intermittent_fault,0.8,unscented_kalman_fault_observer,2,120,0.15000,0.68751,0.26548,0.38917,1.03954,0.19250,0.18936,0.16749,0.86667,0.13194,0.14402,0.30066,-0.46043
intermittent_fault,0.8,unscented_kalman_fault_observer,3,120,0.12500,0.72384,0.32351,0.36986,1.06899,0.20267,0.17287,0.13116,0.85476,0.12603,0.13931,0.33859,-0.53035
intermittent_fault,0.8,unscented_kalman_fault_observer,4,120,0.08333,0.73704,0.36250,0.40593,1.06731,0.20637,0.14357,0.11796,0.88810,0.12970,0.15330,0.36254,-0.60813
intermittent_fault,0.8,unscented_kalman_fault_observer,5,120,0.09167,0.73649,0.36637,0.40753,1.08809,0.20622,0.12712,0.11851,0.90952,0.12309,0.13609,0.35998,-0.60368
intermittent_fault,0.8,unscented_kalman_fault_observer,6,120,0.10000,0.71450,0.31607,0.35283,1.08300,0.20006,0.14612,0.14050,0.89792,0.12078,0.13504,0.33106,-0.54831
intermittent_fault,0.8,unscented_kalman_fault_observer,7,120,0.08333,0.72718,0.34315,0.39042,1.04476,0.20361,0.13699,0.12782,0.89702,0.12423,0.13459,0.34799,-0.58812
intermittent_fault,0.8,unscented_kalman_fault_observer,8,120,0.10000,0.73183,0.34702,0.41742,1.08319,0.20491,0.15246,0.12317,0.89435,0.12227,0.13589,0.34972,-0.58271
intermittent_fault,0.8,unscented_kalman_fault_observer,9,120,0.07500,0.75786,0.38095,0.35901,1.10747,0.21220,0.12326,0.09714,0.93363,0.12375,0.13466,0.37001,-0.63161
intermittent_fault,1.0,control_barrier_fault_tolerant_mpc,0,120,0.06667,0.77511,0.38661,0.43381,0.81038,0.21703,0.11602,0.07989,0.92411,0.08471,0.22959,0.39339,-0.64466
intermittent_fault,1.0,control_barrier_fault_tolerant_mpc,1,120,0.09167,0.76246,0.41994,0.39456,0.78781,0.21349,0.12758,0.09254,0.86905,0.08731,0.23494,0.41661,-0.62348
intermittent_fault,1.0,control_barrier_fault_tolerant_mpc,2,120,0.02500,0.80858,0.44851,0.39702,0.83557,0.22640,0.07943,0.04642,0.96518,0.08050,0.21458,0.42977,-0.73167
intermittent_fault,1.0,control_barrier_fault_tolerant_mpc,3,120,0.05000,0.80723,0.44940,0.44591,0.83996,0.22602,0.07540,0.04777,0.94970,0.08022,0.23018,0.43240,-0.71520
intermittent_fault,1.0,control_barrier_fault_tolerant_mpc,4,120,0.08333,0.76544,0.39286,0.42712,0.80780,0.21432,0.11967,0.08956,0.90357,0.08660,0.22819,0.39846,-0.62551
intermittent_fault,1.0,control_barrier_fault_tolerant_mpc,5,120,0.07500,0.76124,0.37708,0.40386,0.79294,0.21315,0.12372,0.09376,0.88839,0.08806,0.22023,0.38873,-0.61673
intermittent_fault,1.0,control_barrier_fault_tolerant_mpc,6,120,0.05833,0.76433,0.38482,0.41789,0.84379,0.21401,0.10644,0.09067,0.91399,0.08414,0.22589,0.39287,-0.64730
intermittent_fault,1.0,control_barrier_fault_tolerant_mpc,7,120,0.05833,0.77647,0.43571,0.44415,0.81694,0.21741,0.10396,0.07853,0.91875,0.08323,0.22992,0.42478,-0.68385
intermittent_fault,1.0,control_barrier_fault_tolerant_mpc,8,120,0.04167,0.79897,0.44048,0.46212,0.82892,0.22371,0.08790,0.05603,0.93423,0.08208,0.23466,0.42910,-0.71652
intermittent_fault,1.0,control_barrier_fault_tolerant_mpc,9,120,0.05833,0.80002,0.44048,0.37994,0.82973,0.22401,0.10422,0.05498,0.92946,0.08529,0.22519,0.42793,-0.68610
intermittent_fault,1.0,domain_randomized_policy,0,120,0.04167,0.76609,0.35357,0.71909,0.85234,0.21451,0.08269,0.08891,0.95952,0.09574,0.48309,0.41281,-0.71866
intermittent_fault,1.0,domain_randomized_policy,1,120,0.04167,0.76232,0.39494,0.68663,0.85577,0.21345,0.08006,0.09268,0.90268,0.09464,0.46588,0.43627,-0.73159
intermittent_fault,1.0,domain_randomized_policy,2,120,0.10000,0.76476,0.41458,0.66957,0.84295,0.21413,0.11670,0.09024,0.93006,0.09683,0.49509,0.45262,-0.68575
intermittent_fault,1.0,domain_randomized_policy,3,120,0.07500,0.75858,0.36399,0.73942,0.83998,0.21240,0.10353,0.09642,0.91280,0.09600,0.49734,0.42447,-0.68926
intermittent_fault,1.0,domain_randomized_policy,4,120,0.08333,0.77731,0.39018,0.69892,0.84247,0.21765,0.08948,0.07769,0.92054,0.09451,0.47245,0.43607,-0.69505
intermittent_fault,1.0,domain_randomized_policy,5,120,0.04167,0.73822,0.31845,0.67993,0.80411,0.20670,0.11525,0.11678,0.89137,0.09469,0.48940,0.39521,-0.67455
intermittent_fault,1.0,domain_randomized_policy,6,120,0.10833,0.71998,0.33363,0.70112,0.83348,0.20160,0.14675,0.13502,0.88423,0.09712,0.48007,0.40144,-0.61468
intermittent_fault,1.0,domain_randomized_policy,7,120,0.05833,0.74010,0.36577,0.74158,0.81817,0.20723,0.08559,0.11490,0.88839,0.09588,0.47761,0.41923,-0.69587
intermittent_fault,1.0,domain_randomized_policy,8,120,0.06667,0.77897,0.38125,0.75582,0.85517,0.21811,0.09988,0.07603,0.93899,0.09571,0.48463,0.43166,-0.71934
intermittent_fault,1.0,domain_randomized_policy,9,120,0.01667,0.77876,0.42708,0.64510,0.83335,0.21805,0.07845,0.07624,0.91637,0.09453,0.47052,0.45696,-0.77390
intermittent_fault,1.0,latent_asymmetry_belief_policy_v5,0,120,0.09167,0.72173,0.31815,0.36164,1.08131,0.20209,0.15809,0.13327,0.90744,0.11882,0.13232,0.33534,-0.56209
intermittent_fault,1.0,latent_asymmetry_belief_policy_v5,1,120,0.11667,0.75039,0.39583,0.35249,1.09878,0.21011,0.15021,0.10461,0.88065,0.11395,0.12802,0.38341,-0.59044
intermittent_fault,1.0,latent_asymmetry_belief_policy_v5,2,120,0.09167,0.76148,0.36726,0.35004,1.10557,0.21321,0.13972,0.09352,0.92530,0.11421,0.12856,0.36654,-0.60573
intermittent_fault,1.0,latent_asymmetry_belief_policy_v5,3,120,0.08333,0.75411,0.37470,0.41319,1.09387,0.21115,0.12279,0.10089,0.92887,0.11110,0.13991,0.37222,-0.62602
intermittent_fault,1.0,latent_asymmetry_belief_policy_v5,4,120,0.13333,0.72121,0.33869,0.37108,1.07986,0.20194,0.17330,0.13379,0.87887,0.12019,0.14053,0.34932,-0.53248
intermittent_fault,1.0,latent_asymmetry_belief_policy_v5,5,120,0.08333,0.71622,0.33780,0.34581,1.07506,0.20054,0.16409,0.13878,0.89196,0.11988,0.13223,0.34816,-0.57586
intermittent_fault,1.0,latent_asymmetry_belief_policy_v5,6,120,0.12500,0.71430,0.33571,0.35608,1.08952,0.20001,0.18883,0.14070,0.85595,0.12164,0.13301,0.34822,-0.53300
intermittent_fault,1.0,latent_asymmetry_belief_policy_v5,7,120,0.18333,0.70822,0.32768,0.39418,1.07837,0.19830,0.18349,0.14678,0.85863,0.12289,0.14113,0.34376,-0.47382
intermittent_fault,1.0,latent_asymmetry_belief_policy_v5,8,120,0.12500,0.74871,0.38006,0.38927,1.09170,0.20964,0.15038,0.10629,0.90923,0.11723,0.13010,0.37452,-0.57955
intermittent_fault,1.0,latent_asymmetry_belief_policy_v5,9,120,0.12500,0.75290,0.36369,0.34838,1.11084,0.21081,0.16750,0.10210,0.89613,0.11997,0.13324,0.36567,-0.56602
intermittent_fault,1.0,online_system_id,0,120,0.10000,0.72654,0.30655,0.41007,1.05065,0.20343,0.14066,0.12846,0.93333,0.11894,0.18169,0.33663,-0.55955
intermittent_fault,1.0,online_system_id,1,120,0.08333,0.72781,0.33542,0.38923,1.02733,0.20379,0.12281,0.12719,0.88393,0.11842,0.17738,0.35485,-0.58491
intermittent_fault,1.0,online_system_id,2,120,0.07500,0.77492,0.42381,0.37017,1.07729,0.21698,0.11525,0.08008,0.92679,0.11180,0.17289,0.40654,-0.66463
intermittent_fault,1.0,online_system_id,3,120,0.09167,0.73663,0.35119,0.43248,1.07988,0.20626,0.12270,0.11837,0.91518,0.11630,0.18437,0.36406,-0.60246
intermittent_fault,1.0,online_system_id,4,120,0.08333,0.73793,0.34286,0.41770,1.02695,0.20662,0.12479,0.11707,0.89583,0.11725,0.18854,0.36117,-0.59900
intermittent_fault,1.0,online_system_id,5,120,0.10000,0.71415,0.30476,0.39255,0.99628,0.19996,0.14145,0.14085,0.89286,0.12331,0.17943,0.33631,-0.54429
intermittent_fault,1.0,online_system_id,6,120,0.09167,0.70835,0.30357,0.40345,1.05818,0.19834,0.13511,0.14665,0.85655,0.11953,0.17831,0.33565,-0.55428
intermittent_fault,1.0,online_system_id,7,120,0.14167,0.70650,0.30476,0.42302,1.03577,0.19782,0.16060,0.14850,0.89613,0.11914,0.17125,0.33418,-0.50745
intermittent_fault,1.0,online_system_id,8,120,0.10000,0.75969,0.37560,0.42800,1.06988,0.21271,0.13667,0.09531,0.92798,0.11676,0.17612,0.37903,-0.61517
intermittent_fault,1.0,online_system_id,9,120,0.08333,0.74126,0.34256,0.38204,1.05820,0.20755,0.13456,0.11374,0.90298,0.12098,0.17931,0.35957,-0.59651
intermittent_fault,1.0,oracle_asymmetry_state,0,120,0.12500,0.72070,0.34405,0.36280,1.17783,0.27387,0.19136,0.13430,0.89315,0.14639,0.08821,0.34405,-0.54692
intermittent_fault,1.0,oracle_asymmetry_state,1,120,0.18333,0.71464,0.38244,0.35046,1.16003,0.27156,0.16674,0.14036,0.83810,0.15283,0.09334,0.36924,-0.50238
intermittent_fault,1.0,oracle_asymmetry_state,2,120,0.13333,0.75533,0.40179,0.34414,1.18079,0.28703,0.16733,0.09967,0.88244,0.14038,0.08782,0.38150,-0.58112
intermittent_fault,1.0,oracle_asymmetry_state,3,120,0.14167,0.69907,0.30089,0.38749,1.18034,0.26565,0.19063,0.15593,0.86548,0.14473,0.09337,0.32016,-0.50034
intermittent_fault,1.0,oracle_asymmetry_state,4,120,0.16667,0.72707,0.35149,0.36623,1.17532,0.27629,0.19074,0.12793,0.87530,0.14058,0.09400,0.35105,-0.51160
intermittent_fault,1.0,oracle_asymmetry_state,5,120,0.20833,0.67918,0.31667,0.33742,1.14606,0.25809,0.24833,0.17582,0.82173,0.15536,0.09274,0.32991,-0.42223
intermittent_fault,1.0,oracle_asymmetry_state,6,120,0.19167,0.71111,0.32292,0.34733,1.19566,0.27022,0.20471,0.14389,0.85149,0.14699,0.08937,0.33390,-0.46109
intermittent_fault,1.0,oracle_asymmetry_state,7,120,0.19167,0.71609,0.34762,0.37644,1.18653,0.27212,0.20007,0.13891,0.87292,0.14006,0.09163,0.34740,-0.48260
intermittent_fault,1.0,oracle_asymmetry_state,8,120,0.15000,0.75682,0.40089,0.38056,1.18564,0.28759,0.16832,0.09818,0.89494,0.14109,0.09189,0.38174,-0.57176
intermittent_fault,1.0,oracle_asymmetry_state,9,120,0.12500,0.74867,0.38393,0.35233,1.18341,0.28450,0.19230,0.10633,0.89137,0.14662,0.09148,0.37057,-0.57905
intermittent_fault,1.0,robust_l1_adaptive_control,0,120,0.06667,0.75955,0.37173,0.39675,0.94002,0.21267,0.10530,0.09545,0.92470,0.09867,0.15604,0.37250,-0.62902
intermittent_fault,1.0,robust_l1_adaptive_control,1,120,0.08333,0.77916,0.44077,0.35815,0.92903,0.21816,0.12219,0.07584,0.87798,0.09992,0.15549,0.41712,-0.64956
intermittent_fault,1.0,robust_l1_adaptive_control,2,120,0.08333,0.79305,0.46012,0.36547,0.93446,0.22205,0.10813,0.06195,0.91577,0.09705,0.14907,0.42639,-0.66914
intermittent_fault,1.0,robust_l1_adaptive_control,3,120,0.06667,0.78576,0.41399,0.40656,0.93466,0.22001,0.08024,0.06924,0.92500,0.09601,0.15875,0.40000,-0.66434
intermittent_fault,1.0,robust_l1_adaptive_control,4,120,0.04167,0.78096,0.38214,0.38715,0.93697,0.21867,0.09175,0.07404,0.91994,0.09766,0.15405,0.38011,-0.66555
intermittent_fault,1.0,robust_l1_adaptive_control,5,120,0.07500,0.75323,0.36458,0.36378,0.90478,0.21090,0.11196,0.10177,0.91548,0.10442,0.15464,0.36961,-0.60551
intermittent_fault,1.0,robust_l1_adaptive_control,6,120,0.10000,0.73583,0.34792,0.38741,0.92896,0.20603,0.12601,0.11917,0.89048,0.10018,0.15457,0.35941,-0.56879
intermittent_fault,1.0,robust_l1_adaptive_control,7,120,0.10833,0.74243,0.34018,0.41048,0.93595,0.20788,0.12804,0.11257,0.91577,0.09737,0.15499,0.35380,-0.56414
intermittent_fault,1.0,robust_l1_adaptive_control,8,120,0.11667,0.78521,0.41488,0.41343,0.94812,0.21986,0.12854,0.06979,0.93601,0.09770,0.14760,0.39885,-0.61661
intermittent_fault,1.0,robust_l1_adaptive_control,9,120,0.05000,0.74838,0.38274,0.35204,0.93599,0.20955,0.10321,0.10662,0.91815,0.10009,0.15213,0.37922,-0.63987
intermittent_fault,1.0,unscented_kalman_fault_observer,0,120,0.05833,0.71651,0.30417,0.41271,1.06706,0.20062,0.12216,0.13849,0.92679,0.12337,0.14595,0.32902,-0.59471
intermittent_fault,1.0,unscented_kalman_fault_observer,1,120,0.10833,0.72228,0.36845,0.38233,1.06197,0.20224,0.14000,0.13272,0.87202,0.12838,0.14587,0.36775,-0.57551
intermittent_fault,1.0,unscented_kalman_fault_observer,2,120,0.07500,0.76156,0.38958,0.37264,1.10443,0.21324,0.11012,0.09344,0.94256,0.11665,0.14073,0.38047,-0.64091
intermittent_fault,1.0,unscented_kalman_fault_observer,3,120,0.10000,0.74548,0.35446,0.43696,1.08726,0.20873,0.13374,0.10952,0.89167,0.11890,0.14539,0.36190,-0.59599
intermittent_fault,1.0,unscented_kalman_fault_observer,4,120,0.07500,0.73438,0.33899,0.39414,1.06259,0.20563,0.13861,0.12062,0.88304,0.12503,0.14795,0.35169,-0.59888
intermittent_fault,1.0,unscented_kalman_fault_observer,5,120,0.10833,0.71072,0.31935,0.37884,1.04868,0.19900,0.13988,0.14428,0.88571,0.12706,0.14213,0.33771,-0.54177
intermittent_fault,1.0,unscented_kalman_fault_observer,6,120,0.13333,0.72362,0.34226,0.37935,1.09180,0.20261,0.15860,0.13138,0.89167,0.12223,0.14031,0.35332,-0.53845
intermittent_fault,1.0,unscented_kalman_fault_observer,7,120,0.07500,0.72327,0.31726,0.42050,1.08035,0.20252,0.13186,0.13173,0.88839,0.12207,0.14055,0.33752,-0.58765
intermittent_fault,1.0,unscented_kalman_fault_observer,8,120,0.03333,0.78267,0.40833,0.42367,1.10653,0.21915,0.07754,0.07233,0.94970,0.12064,0.13561,0.39165,-0.70940
intermittent_fault,1.0,unscented_kalman_fault_observer,9,120,0.13333,0.71587,0.33482,0.38048,1.06938,0.20044,0.15442,0.13913,0.86220,0.13021,0.14612,0.34838,-0.52842
latency,0.0,control_barrier_fault_tolerant_mpc,0,120,0.10000,0.74756,0.36012,0.42337,0.83928,0.20932,0.13075,0.10744,0.89673,0.07991,0.20910,0.36110,-0.58340
latency,0.0,control_barrier_fault_tolerant_mpc,1,120,0.09167,0.77636,0.41935,0.38580,0.82095,0.21738,0.12665,0.07864,0.90893,0.08222,0.19993,0.39706,-0.62898
latency,0.0,control_barrier_fault_tolerant_mpc,2,120,0.10000,0.76872,0.38423,0.36596,0.84352,0.21524,0.13196,0.08628,0.90506,0.08287,0.19891,0.37552,-0.59584
latency,0.0,control_barrier_fault_tolerant_mpc,3,120,0.07500,0.72776,0.34821,0.39382,0.77774,0.20377,0.13565,0.12724,0.86161,0.08607,0.20912,0.35424,-0.58261
latency,0.0,control_barrier_fault_tolerant_mpc,4,120,0.06667,0.78688,0.42649,0.44724,0.81037,0.22033,0.10502,0.06812,0.94792,0.08060,0.21603,0.40267,-0.67452
latency,0.0,control_barrier_fault_tolerant_mpc,5,120,0.07500,0.76914,0.38929,0.40511,0.81139,0.21536,0.12415,0.08586,0.90625,0.07942,0.20914,0.38054,-0.62851
latency,0.0,control_barrier_fault_tolerant_mpc,6,120,0.11667,0.74818,0.36042,0.42106,0.80980,0.20949,0.13999,0.10682,0.89435,0.08214,0.21032,0.36258,-0.56436
latency,0.0,control_barrier_fault_tolerant_mpc,7,120,0.11667,0.75615,0.35506,0.45930,0.77569,0.21172,0.14655,0.09885,0.89702,0.08382,0.21984,0.36182,-0.56843
latency,0.0,control_barrier_fault_tolerant_mpc,8,120,0.09167,0.74330,0.36190,0.43825,0.81670,0.20812,0.12143,0.11170,0.90685,0.08207,0.20912,0.36264,-0.59242
latency,0.0,control_barrier_fault_tolerant_mpc,9,120,0.06667,0.78093,0.39851,0.43817,0.82869,0.21866,0.11778,0.07407,0.91786,0.07691,0.20798,0.38636,-0.65372
latency,0.0,domain_randomized_policy,0,120,0.10000,0.72092,0.31399,0.70068,0.84569,0.20186,0.12091,0.13408,0.91339,0.09584,0.48387,0.37552,-0.61492
latency,0.0,domain_randomized_policy,1,120,0.06667,0.71652,0.33006,0.69180,0.79052,0.20062,0.13806,0.13848,0.88929,0.09645,0.48174,0.38505,-0.64854
latency,0.0,domain_randomized_policy,2,120,0.05000,0.72328,0.33542,0.64892,0.82760,0.20252,0.11726,0.13172,0.88006,0.09844,0.50647,0.39338,-0.66828
latency,0.0,domain_randomized_policy,3,120,0.09167,0.72856,0.34702,0.67860,0.77302,0.20400,0.11982,0.12644,0.88185,0.09476,0.50751,0.40017,-0.63582
latency,0.0,domain_randomized_policy,4,120,0.05833,0.75257,0.36786,0.73072,0.80909,0.21072,0.10091,0.10243,0.92887,0.09562,0.48290,0.40871,-0.70196
latency,0.0,domain_randomized_policy,5,120,0.06667,0.72646,0.31905,0.70227,0.81739,0.20341,0.10740,0.12854,0.90149,0.09585,0.48827,0.38023,-0.65081
latency,0.0,domain_randomized_policy,6,120,0.03333,0.71851,0.32827,0.71126,0.78434,0.20118,0.10850,0.13649,0.88214,0.09667,0.50131,0.38749,-0.68531
latency,0.0,domain_randomized_policy,7,120,0.04167,0.76123,0.37321,0.73929,0.81441,0.21314,0.08785,0.09377,0.94048,0.09439,0.49419,0.41311,-0.72824
latency,0.0,domain_randomized_policy,8,120,0.05000,0.71870,0.31071,0.74215,0.81884,0.20124,0.13412,0.13630,0.87351,0.09695,0.47418,0.37319,-0.66354
latency,0.0,domain_randomized_policy,9,120,0.07500,0.72487,0.30030,0.74854,0.81339,0.20296,0.12429,0.13013,0.90952,0.09650,0.48162,0.36845,-0.63806
latency,0.0,latent_asymmetry_belief_policy_v5,0,120,0.10000,0.68971,0.31399,0.37280,1.09062,0.19312,0.17757,0.16529,0.85714,0.11532,0.12062,0.31838,-0.53839
latency,0.0,latent_asymmetry_belief_policy_v5,1,120,0.12500,0.71083,0.34137,0.35688,1.06507,0.19903,0.17662,0.14417,0.87202,0.12036,0.12354,0.33579,-0.53340
latency,0.0,latent_asymmetry_belief_policy_v5,2,120,0.17500,0.69845,0.32411,0.32756,1.09247,0.19557,0.17936,0.15655,0.86458,0.11735,0.12080,0.32462,-0.46577
latency,0.0,latent_asymmetry_belief_policy_v5,3,120,0.17500,0.66908,0.26131,0.34054,1.03803,0.18734,0.21558,0.18592,0.86280,0.11997,0.12702,0.28686,-0.41689
latency,0.0,latent_asymmetry_belief_policy_v5,4,120,0.14167,0.73186,0.34702,0.39874,1.08039,0.20492,0.15558,0.12314,0.91637,0.11697,0.13036,0.33908,-0.53872
latency,0.0,latent_asymmetry_belief_policy_v5,5,120,0.07500,0.70322,0.31012,0.36270,1.07284,0.19690,0.16014,0.15178,0.87083,0.11643,0.11982,0.31486,-0.56372
